Accident_ID,Accident_Date,Year,Month,Province,District,Road_Type,Intersection_Type,Time_of_Day,Accident_Severity,Weather_Condition,Road_Surface,Vehicle_Type,Speed_Zone,Driver_Gender
944,2025-05-27,2025,May,Sudurpashchim,Kailali,Highway,Curve,Evening,Minor Injury,Rain,Wet,Car,80,Male
1180,2026-01-09,2026,January,Madhesh,Sarlahi,Urban,Junction,Evening,Minor Injury,Clear,Slippery,Car,50,Male
191,2023-06-20,2023,June,Karnali,Kalikot,Urban,Straight,Night,Minor Injury,Rain,Wet,Car,50,Female
116,2023-04-03,2023,April,Koshi,Jhapa,Feeder,Curve,Evening,Minor Injury,Rain,Wet,Bus,50,Male
1174,2026-01-06,2026,January,Madhesh,Rautahat,Highway,Straight,Morning,Minor Injury,Clear,Slippery,Scooter,30,Male
889,2025-03-26,2025,March,Koshi,Morang,Highway,Straight,Evening,Minor Injury,Rain,Wet,Motorbike,30,Male
607,2024-07-23,2024,July,Karnali,Surkhet,Urban,Junction,Evening,Damage Only,Clear,Dry,Motorbike,80,Other
181,2023-06-04,2023,June,Madhesh,Bara,Rural,Junction,Night,Fatal,Clear,Damaged,Jeep,80,Male
302,2023-09-30,2023,September,Madhesh,Rautahat,Feeder,Junction,Evening,Serious Injury,Clear,Dry,Bus,80,Male
497,2024-03-30,2024,March,Sudurpashchim,Kanchanpur,Highway,Curve,Afternoon,Minor Injury,Clear,Wet,Car,50,Male
349,2023-11-09,2023,November,Lumbini,Kapilvastu,Highway,Straight,Evening,Damage Only,Rain,Wet,Scooter,80,Male
1036,2025-08-17,2025,August,Madhesh,Rautahat,Rural,Straight,Afternoon,Minor Injury,Clear,Damaged,Microbus,50,Male
983,2025-07-03,2025,July,Sudurpashchim,Kanchanpur,Highway,Junction,Evening,Fatal,Rain,Wet,Truck,50,Male
745,2024-11-24,2024,November,Sudurpashchim,Kailali,Highway,Junction,Evening,Damage Only,Clear,Slippery,Bus,30,Male
1152,2025-12-14,2025,December,Gandaki,Lamjung,Urban,Junction,Afternoon,Fatal,Dusty,Damaged,Motorbike,50,Male
518,2024-04-25,2024,April,Gandaki,Tanahun,Highway,Curve,Evening,Minor Injury,Clear,Wet,Microbus,30,Male
373,2023-12-04,2023,December,Bagmati,Lalitpur,Urban,Junction,Morning,Damage Only,Clear,Damaged,Car,50,Male
46,2023-02-03,2023,February,Koshi,Sunsari,Urban,Straight,Night,Serious Injury,Clear,Slippery,Motorbike,50,Male
477,2024-03-16,2024,March,Gandaki,Gorkha,Rural,Straight,Night,Minor Injury,Clear,Slippery,Motorbike,50,Male
158,2023-05-16,2023,May,Bagmati,Chitwan,Rural,Curve,Morning,Serious Injury,Clear,Dry,Motorbike,50,Male
1047,2025-08-30,2025,August,Karnali,Dailekh,Feeder,Curve,Night,Minor Injury,Fog,Dry,Motorbike,50,Male
172,2023-05-26,2023,May,Madhesh,Bara,Rural,Straight,Evening,Serious Injury,Clear,Wet,Car,80,Female
17,2023-01-13,2023,January,Bagmati,Bhaktapur,Rural,Curve,Night,Minor Injury,Clear,Wet,Scooter,50,Male
512,2024-04-12,2024,April,Madhesh,Sarlahi,Urban,Straight,Afternoon,Minor Injury,Clear,Dry,Truck,80,Male
49,2023-02-04,2023,February,Gandaki,Kaski,Urban,Junction,Evening,Fatal,Rain,Wet,Bus,50,Male
192,2023-06-21,2023,June,Bagmati,Chitwan,Highway,Straight,Evening,Minor Injury,Clear,Damaged,Motorbike,50,Male
547,2024-05-21,2024,May,Koshi,Jhapa,Rural,Curve,Afternoon,Fatal,Fog,Dry,Motorbike,80,Male
516,2024-04-18,2024,April,Madhesh,Rautahat,Urban,Straight,Afternoon,Minor Injury,Clear,Slippery,Scooter,30,Female
978,2025-06-27,2025,June,Sudurpashchim,Kanchanpur,Highway,Straight,Afternoon,Damage Only,Clear,Wet,Car,30,Female
939,2025-05-23,2025,May,Karnali,Kalikot,Urban,Curve,Afternoon,Damage Only,Fog,Damaged,Scooter,50,Male
829,2025-02-01,2025,February,Sudurpashchim,Achham,Feeder,Straight,Evening,Minor Injury,Clear,Slippery,Truck,80,Female
984,2025-07-07,2025,July,Karnali,Kalikot,Highway,Straight,Morning,Damage Only,Clear,Slippery,Motorbike,30,Male
481,2024-03-19,2024,March,Koshi,Sunsari,Highway,Junction,Morning,Minor Injury,Clear,Damaged,Motorbike,80,Male
1129,2025-11-26,2025,November,Lumbini,Banke,Urban,Straight,Evening,Minor Injury,Dusty,Slippery,Motorbike,50,Male
284,2023-09-16,2023,September,Madhesh,Bara,Highway,Junction,Night,Minor Injury,Dusty,Slippery,Motorbike,50,Female
1030,2025-08-10,2025,August,Lumbini,Rupandehi,Urban,Junction,Morning,Minor Injury,Rain,Wet,Car,50,Male
798,2025-01-07,2025,January,Sudurpashchim,Kailali,Highway,Curve,Evening,Damage Only,Dusty,Dry,Motorbike,30,Male
940,2025-05-25,2025,May,Karnali,Kalikot,Urban,Junction,Afternoon,Fatal,Clear,Dry,Motorbike,30,Male
226,2023-07-19,2023,July,Gandaki,Tanahun,Rural,Junction,Evening,Serious Injury,Fog,Dry,Microbus,80,Female
27,2023-01-19,2023,January,Bagmati,Lalitpur,Highway,Straight,Afternoon,Fatal,Clear,Wet,Motorbike,50,Male
283,2023-09-16,2023,September,Bagmati,Bhaktapur,Urban,Junction,Afternoon,Serious Injury,Rain,Wet,Car,50,Female
1150,2025-12-12,2025,December,Madhesh,Parsa,Feeder,Curve,Afternoon,Minor Injury,Dusty,Slippery,Car,50,Male
438,2024-02-15,2024,February,Lumbini,Rupandehi,Rural,Straight,Morning,Serious Injury,Dusty,Slippery,Motorbike,80,Male
1168,2025-12-28,2025,December,Sudurpashchim,Kanchanpur,Urban,Straight,Evening,Minor Injury,Rain,Wet,Bus,50,Male
365,2023-11-25,2023,November,Karnali,Jumla,Urban,Straight,Evening,Minor Injury,Clear,Dry,Truck,50,Male
230,2023-07-25,2023,July,Koshi,Morang,Rural,Curve,Night,Minor Injury,Rain,Wet,Truck,30,Male
38,2023-01-26,2023,January,Lumbini,Kapilvastu,Highway,Straight,Evening,Minor Injury,Clear,Damaged,Bus,50,Male
670,2024-09-21,2024,September,Koshi,Sunsari,Urban,Straight,Afternoon,Fatal,Rain,Wet,Motorbike,80,Male
750,2024-11-28,2024,November,Sudurpashchim,Kailali,Rural,Junction,Morning,Minor Injury,Clear,Dry,Motorbike,50,Male
1181,2026-01-09,2026,January,Koshi,Jhapa,Highway,Straight,Night,Minor Injury,Clear,Dry,Motorbike,30,Male
375,2023-12-06,2023,December,Madhesh,Rautahat,Urban,Straight,Evening,Serious Injury,Clear,Damaged,Bus,50,Male
470,2024-03-10,2024,March,Lumbini,Rupandehi,Urban,Junction,Afternoon,Damage Only,Rain,Wet,Motorbike,80,Male
883,2025-03-18,2025,March,Lumbini,Rupandehi,Urban,Junction,Night,Damage Only,Clear,Damaged,Motorbike,80,Male
1182,2026-01-11,2026,January,Gandaki,Tanahun,Rural,Junction,Night,Serious Injury,Clear,Slippery,Car,80,Male
688,2024-10-05,2024,October,Madhesh,Rautahat,Urban,Junction,Afternoon,Minor Injury,Clear,Damaged,Motorbike,80,Male
33,2023-01-23,2023,January,Koshi,Sunsari,Rural,Junction,Morning,Minor Injury,Clear,Damaged,Car,50,Male
1011,2025-07-26,2025,July,Koshi,Jhapa,Highway,Curve,Night,Serious Injury,Clear,Damaged,Motorbike,30,Male
1176,2026-01-07,2026,January,Bagmati,Kathmandu,Urban,Curve,Evening,Minor Injury,Rain,Wet,Microbus,30,Male
195,2023-06-23,2023,June,Karnali,Dailekh,Rural,Straight,Afternoon,Serious Injury,Dusty,Slippery,Motorbike,50,Male
1106,2025-10-25,2025,October,Karnali,Dailekh,Feeder,Junction,Morning,Serious Injury,Dusty,Slippery,Bus,50,Male
1114,2025-11-07,2025,November,Lumbini,Dang,Urban,Junction,Morning,Minor Injury,Clear,Wet,Motorbike,50,Male
1064,2025-09-14,2025,September,Koshi,Jhapa,Highway,Straight,Morning,Fatal,Clear,Slippery,Jeep,50,Male
504,2024-04-05,2024,April,Gandaki,Kaski,Highway,Straight,Night,Serious Injury,Rain,Wet,Motorbike,30,Male
916,2025-04-27,2025,April,Karnali,Surkhet,Rural,Straight,Evening,Minor Injury,Clear,Slippery,Motorbike,50,Male
977,2025-06-27,2025,June,Gandaki,Kaski,Feeder,Straight,Afternoon,Damage Only,Fog,Slippery,Motorbike,30,Female
1183,2026-01-11,2026,January,Bagmati,Bhaktapur,Highway,Straight,Afternoon,Minor Injury,Clear,Dry,Car,50,Male
1088,2025-10-02,2025,October,Madhesh,Parsa,Highway,Straight,Morning,Minor Injury,Fog,Slippery,Bus,80,Male
801,2025-01-08,2025,January,Bagmati,Lalitpur,Feeder,Junction,Afternoon,Serious Injury,Rain,Wet,Car,80,Male
580,2024-06-28,2024,June,Koshi,Ilam,Urban,Straight,Evening,Minor Injury,Rain,Wet,Bus,30,Male
161,2023-05-17,2023,May,Karnali,Dailekh,Feeder,Straight,Evening,Minor Injury,Rain,Wet,Motorbike,30,Male
681,2024-10-02,2024,October,Lumbini,Banke,Urban,Junction,Evening,Serious Injury,Clear,Wet,Car,30,Female
1198,2026-01-22,2026,January,Sudurpashchim,Kailali,Highway,Straight,Night,Fatal,Fog,Wet,Motorbike,50,Male
163,2023-05-18,2023,May,Karnali,Surkhet,Urban,Roundabout,Evening,Minor Injury,Fog,Dry,Car,80,Male
822,2025-01-25,2025,January,Karnali,Dailekh,Highway,Curve,Morning,Minor Injury,Rain,Wet,Motorbike,80,Male
706,2024-10-23,2024,October,Sudurpashchim,Doti,Highway,Junction,Evening,Fatal,Rain,Wet,Car,30,Female
1009,2025-07-26,2025,July,Madhesh,Rautahat,Rural,Straight,Morning,Fatal,Clear,Dry,Motorbike,80,Female
878,2025-03-16,2025,March,Sudurpashchim,Achham,Highway,Curve,Morning,Minor Injury,Clear,Damaged,Motorbike,50,Male
896,2025-04-06,2025,April,Koshi,Sunsari,Highway,Roundabout,Morning,Minor Injury,Clear,Dry,Motorbike,50,Female
914,2025-04-26,2025,April,Koshi,Morang,Highway,Straight,Morning,Serious Injury,Clear,Dry,Bus,30,Male
1199,2026-01-23,2026,January,Bagmati,Bhaktapur,Highway,Straight,Night,Serious Injury,Clear,Slippery,Motorbike,80,Male
153,2023-05-09,2023,May,Lumbini,Rupandehi,Rural,Junction,Afternoon,Minor Injury,Rain,Wet,Motorbike,30,Male
979,2025-06-28,2025,June,Gandaki,Tanahun,Rural,Straight,Evening,Minor Injury,Clear,Damaged,Scooter,50,Male
1003,2025-07-20,2025,July,Koshi,Ilam,Rural,Junction,Afternoon,Serious Injury,Rain,Wet,Motorbike,50,Female
510,2024-04-11,2024,April,Koshi,Jhapa,Feeder,Straight,Night,Serious Injury,Clear,Wet,Truck,50,Male
112,2023-03-29,2023,March,Gandaki,Kaski,Highway,Junction,Night,Serious Injury,Rain,Wet,Motorbike,30,Male
227,2023-07-20,2023,July,Koshi,Morang,Feeder,Curve,Night,Damage Only,Clear,Damaged,Scooter,50,Male
986,2025-07-10,2025,July,Gandaki,Lamjung,Highway,Straight,Morning,Serious Injury,Rain,Wet,Car,50,Male
852,2025-02-22,2025,February,Koshi,Jhapa,Urban,Straight,Evening,Damage Only,Clear,Damaged,Motorbike,50,Male
104,2023-03-24,2023,March,Lumbini,Banke,Feeder,Junction,Evening,Serious Injury,Clear,Dry,Bus,80,Female
422,2024-01-30,2024,January,Sudurpashchim,Doti,Urban,Straight,Afternoon,Minor Injury,Clear,Wet,Motorbike,30,Male
420,2024-01-29,2024,January,Sudurpashchim,Kanchanpur,Rural,Curve,Afternoon,Damage Only,Fog,Dry,Motorbike,30,Male
625,2024-08-06,2024,August,Karnali,Dailekh,Highway,Junction,Afternoon,Serious Injury,Rain,Wet,Truck,30,Female
587,2024-07-05,2024,July,Koshi,Ilam,Rural,Straight,Morning,Serious Injury,Fog,Wet,Bus,30,Male
1061,2025-09-11,2025,September,Bagmati,Lalitpur,Highway,Junction,Night,Minor Injury,Clear,Dry,Truck,50,Male
920,2025-05-03,2025,May,Sudurpashchim,Doti,Highway,Straight,Night,Damage Only,Clear,Slippery,Truck,30,Male
673,2024-09-23,2024,September,Madhesh,Parsa,Highway,Junction,Night,Damage Only,Dusty,Slippery,Bus,50,Male
120,2023-04-05,2023,April,Sudurpashchim,Kanchanpur,Rural,Straight,Morning,Damage Only,Clear,Wet,Scooter,50,Female
54,2023-02-07,2023,February,Lumbini,Kapilvastu,Highway,Curve,Evening,Serious Injury,Clear,Damaged,Motorbike,50,Female
152,2023-05-08,2023,May,Bagmati,Kathmandu,Rural,Straight,Night,Damage Only,Clear,Slippery,Car,50,Female
404,2024-01-04,2024,January,Koshi,Ilam,Rural,Straight,Morning,Fatal,Clear,Dry,Scooter,30,Male
1189,2026-01-15,2026,January,Gandaki,Lamjung,Feeder,Straight,Afternoon,Minor Injury,Rain,Wet,Motorbike,80,Male
208,2023-07-02,2023,July,Koshi,Jhapa,Rural,Straight,Morning,Damage Only,Clear,Wet,Bus,50,Male
1135,2025-12-01,2025,December,Gandaki,Kaski,Rural,Junction,Afternoon,Minor Injury,Clear,Wet,Truck,50,Male
659,2024-09-10,2024,September,Gandaki,Gorkha,Highway,Roundabout,Afternoon,Damage Only,Fog,Damaged,Car,80,Male
1097,2025-10-12,2025,October,Lumbini,Dang,Urban,Straight,Morning,Minor Injury,Clear,Slippery,Scooter,80,Female
233,2023-08-01,2023,August,Gandaki,Lamjung,Urban,Straight,Night,Damage Only,Clear,Slippery,Microbus,80,Male
9,2023-01-09,2023,January,Lumbini,Dang,Highway,Roundabout,Afternoon,Minor Injury,Dusty,Slippery,Motorbike,50,Female
160,2023-05-16,2023,May,Madhesh,Sarlahi,Rural,Junction,Afternoon,Minor Injury,Clear,Dry,Car,30,Male
37,2023-01-25,2023,January,Bagmati,Bhaktapur,Urban,Roundabout,Night,Damage Only,Clear,Damaged,Motorbike,50,Female
453,2024-02-26,2024,February,Madhesh,Rautahat,Rural,Straight,Morning,Minor Injury,Fog,Damaged,Car,30,Male
652,2024-08-28,2024,August,Bagmati,Chitwan,Urban,Straight,Evening,Minor Injury,Fog,Slippery,Motorbike,30,Male
254,2023-08-27,2023,August,Madhesh,Bara,Rural,Straight,Afternoon,Minor Injury,Clear,Slippery,Motorbike,50,Male
304,2023-10-02,2023,October,Bagmati,Bhaktapur,Rural,Straight,Afternoon,Minor Injury,Clear,Dry,Car,30,Male
897,2025-04-07,2025,April,Sudurpashchim,Kailali,Rural,Junction,Afternoon,Minor Injury,Rain,Wet,Motorbike,30,Male
1049,2025-09-02,2025,September,Koshi,Jhapa,Urban,Junction,Night,Fatal,Clear,Damaged,Motorbike,30,Female
881,2025-03-17,2025,March,Koshi,Sunsari,Highway,Curve,Night,Minor Injury,Clear,Wet,Scooter,80,Male
572,2024-06-18,2024,June,Madhesh,Bara,Highway,Junction,Morning,Serious Injury,Clear,Dry,Car,50,Male
624,2024-08-03,2024,August,Lumbini,Dang,Highway,Straight,Night,Serious Injury,Clear,Dry,Car,30,Male
1145,2025-12-08,2025,December,Madhesh,Bara,Highway,Curve,Afternoon,Damage Only,Clear,Slippery,Jeep,50,Male
1031,2025-08-13,2025,August,Karnali,Dailekh,Highway,Curve,Evening,Minor Injury,Fog,Slippery,Bus,50,Male
1146,2025-12-09,2025,December,Madhesh,Bara,Urban,Straight,Evening,Damage Only,Clear,Dry,Jeep,50,Male
263,2023-09-02,2023,September,Bagmati,Kathmandu,Rural,Straight,Morning,Fatal,Clear,Wet,Motorbike,80,Female
611,2024-07-24,2024,July,Madhesh,Parsa,Highway,Straight,Afternoon,Minor Injury,Rain,Wet,Microbus,30,Male
298,2023-09-28,2023,September,Gandaki,Kaski,Feeder,Straight,Morning,Damage Only,Clear,Slippery,Scooter,50,Male
990,2025-07-12,2025,July,Bagmati,Kathmandu,Urban,Straight,Afternoon,Damage Only,Clear,Slippery,Motorbike,30,Male
415,2024-01-24,2024,January,Madhesh,Parsa,Highway,Junction,Evening,Minor Injury,Clear,Slippery,Car,30,Female
151,2023-05-08,2023,May,Karnali,Jumla,Highway,Junction,Afternoon,Minor Injury,Rain,Wet,Car,50,Male
946,2025-05-30,2025,May,Sudurpashchim,Doti,Urban,Straight,Morning,Serious Injury,Rain,Wet,Car,80,Male
473,2024-03-13,2024,March,Koshi,Sunsari,Rural,Roundabout,Evening,Serious Injury,Clear,Dry,Motorbike,50,Female
953,2025-06-01,2025,June,Lumbini,Banke,Highway,Straight,Morning,Serious Injury,Clear,Slippery,Car,50,Male
988,2025-07-10,2025,July,Karnali,Jumla,Highway,Straight,Evening,Damage Only,Clear,Slippery,Truck,30,Male
779,2024-12-21,2024,December,Madhesh,Rautahat,Urban,Straight,Morning,Damage Only,Rain,Wet,Car,30,Male
641,2024-08-20,2024,August,Lumbini,Banke,Rural,Straight,Morning,Serious Injury,Rain,Wet,Motorbike,50,Male
1190,2026-01-15,2026,January,Lumbini,Dang,Rural,Straight,Night,Damage Only,Dusty,Slippery,Bus,30,Male
1143,2025-12-07,2025,December,Karnali,Jumla,Highway,Junction,Night,Fatal,Clear,Damaged,Car,50,Female
551,2024-05-25,2024,May,Bagmati,Kathmandu,Rural,Roundabout,Morning,Damage Only,Rain,Wet,Truck,30,Male
640,2024-08-19,2024,August,Sudurpashchim,Kailali,Rural,Curve,Afternoon,Minor Injury,Clear,Wet,Car,50,Male
936,2025-05-18,2025,May,Karnali,Dailekh,Urban,Junction,Night,Damage Only,Clear,Wet,Truck,50,Male
929,2025-05-12,2025,May,Koshi,Morang,Urban,Junction,Evening,Damage Only,Clear,Dry,Motorbike,30,Female
489,2024-03-24,2024,March,Koshi,Jhapa,Highway,Roundabout,Afternoon,Serious Injury,Dusty,Dry,Bus,80,Male
820,2025-01-24,2025,January,Gandaki,Kaski,Rural,Curve,Morning,Minor Injury,Fog,Slippery,Car,30,Male
711,2024-10-28,2024,October,Karnali,Jumla,Urban,Straight,Evening,Minor Injury,Rain,Wet,Scooter,50,Male
1081,2025-09-25,2025,September,Karnali,Surkhet,Urban,Straight,Night,Damage Only,Clear,Damaged,Bus,50,Male
148,2023-05-06,2023,May,Gandaki,Tanahun,Urban,Straight,Night,Minor Injury,Clear,Wet,Motorbike,80,Male
147,2023-05-05,2023,May,Bagmati,Chitwan,Rural,Curve,Morning,Damage Only,Rain,Wet,Car,50,Male
1175,2026-01-07,2026,January,Madhesh,Rautahat,Urban,Junction,Afternoon,Minor Injury,Clear,Slippery,Bus,80,Female
963,2025-06-10,2025,June,Lumbini,Kapilvastu,Rural,Junction,Evening,Minor Injury,Clear,Damaged,Motorbike,30,Female
346,2023-11-08,2023,November,Lumbini,Kapilvastu,Rural,Straight,Night,Damage Only,Dusty,Damaged,Microbus,30,Male
403,2024-01-02,2024,January,Bagmati,Kathmandu,Highway,Straight,Evening,Serious Injury,Clear,Dry,Car,80,Male
932,2025-05-16,2025,May,Madhesh,Bara,Rural,Straight,Evening,Serious Injury,Clear,Wet,Motorbike,80,Male
955,2025-06-03,2025,June,Gandaki,Gorkha,Feeder,Straight,Evening,Serious Injury,Clear,Wet,Scooter,80,Male
1125,2025-11-23,2025,November,Karnali,Dailekh,Highway,Straight,Afternoon,Minor Injury,Clear,Dry,Truck,30,Male
660,2024-09-11,2024,September,Karnali,Dailekh,Rural,Junction,Afternoon,Minor Injury,Clear,Slippery,Motorbike,30,Male
464,2024-03-04,2024,March,Karnali,Surkhet,Rural,Curve,Evening,Minor Injury,Fog,Slippery,Motorbike,30,Male
187,2023-06-13,2023,June,Bagmati,Kathmandu,Feeder,Junction,Evening,Damage Only,Clear,Wet,Motorbike,50,Female
609,2024-07-24,2024,July,Sudurpashchim,Kailali,Feeder,Straight,Evening,Serious Injury,Clear,Dry,Motorbike,80,Male
144,2023-05-01,2023,May,Lumbini,Banke,Highway,Junction,Afternoon,Minor Injury,Fog,Slippery,Motorbike,30,Male
752,2024-11-30,2024,November,Gandaki,Tanahun,Highway,Straight,Night,Minor Injury,Clear,Wet,Car,50,Male
982,2025-07-02,2025,July,Madhesh,Sarlahi,Urban,Straight,Morning,Serious Injury,Rain,Wet,Truck,50,Male
198,2023-06-24,2023,June,Madhesh,Parsa,Feeder,Junction,Evening,Minor Injury,Rain,Wet,Car,30,Male
884,2025-03-20,2025,March,Koshi,Ilam,Highway,Curve,Afternoon,Serious Injury,Clear,Slippery,Motorbike,50,Female
280,2023-09-10,2023,September,Lumbini,Kapilvastu,Urban,Straight,Evening,Minor Injury,Clear,Slippery,Motorbike,50,Female
294,2023-09-21,2023,September,Karnali,Kalikot,Feeder,Straight,Night,Minor Injury,Clear,Wet,Car,50,Female
1089,2025-10-02,2025,October,Gandaki,Kaski,Highway,Straight,Evening,Minor Injury,Clear,Slippery,Scooter,50,Male
401,2024-01-01,2024,January,Madhesh,Rautahat,Urban,Junction,Evening,Damage Only,Clear,Slippery,Bus,30,Male
123,2023-04-11,2023,April,Lumbini,Kapilvastu,Rural,Curve,Evening,Minor Injury,Clear,Wet,Motorbike,80,Male
203,2023-06-27,2023,June,Bagmati,Chitwan,Urban,Curve,Morning,Minor Injury,Rain,Wet,Scooter,30,Male
836,2025-02-06,2025,February,Gandaki,Kaski,Rural,Curve,Afternoon,Serious Injury,Fog,Wet,Car,80,Male
247,2023-08-22,2023,August,Gandaki,Gorkha,Feeder,Straight,Morning,Serious Injury,Rain,Wet,Motorbike,30,Female
1140,2025-12-05,2025,December,Lumbini,Kapilvastu,Highway,Curve,Evening,Serious Injury,Fog,Damaged,Motorbike,80,Male
385,2023-12-14,2023,December,Bagmati,Lalitpur,Highway,Junction,Afternoon,Damage Only,Clear,Damaged,Motorbike,50,Male
855,2025-02-23,2025,February,Madhesh,Parsa,Feeder,Straight,Evening,Serious Injury,Clear,Dry,Jeep,30,Male
220,2023-07-09,2023,July,Bagmati,Kathmandu,Urban,Straight,Afternoon,Minor Injury,Clear,Dry,Bus,80,Male
642,2024-08-21,2024,August,Karnali,Dailekh,Urban,Curve,Morning,Serious Injury,Clear,Slippery,Scooter,30,Female
2,2023-01-03,2023,January,Madhesh,Sarlahi,Highway,Junction,Afternoon,Damage Only,Clear,Dry,Motorbike,30,Male
113,2023-03-31,2023,March,Gandaki,Lamjung,Rural,Straight,Afternoon,Serious Injury,Clear,Wet,Motorbike,50,Male
699,2024-10-12,2024,October,Bagmati,Lalitpur,Feeder,Roundabout,Morning,Damage Only,Rain,Wet,Jeep,30,Male
952,2025-06-01,2025,June,Bagmati,Lalitpur,Rural,Straight,Night,Damage Only,Fog,Damaged,Car,80,Male
1079,2025-09-25,2025,September,Sudurpashchim,Achham,Rural,Junction,Afternoon,Damage Only,Clear,Dry,Car,30,Male
442,2024-02-18,2024,February,Gandaki,Kaski,Highway,Junction,Night,Minor Injury,Clear,Dry,Bus,50,Male
664,2024-09-14,2024,September,Karnali,Jumla,Highway,Junction,Morning,Serious Injury,Fog,Dry,Motorbike,80,Male
1197,2026-01-19,2026,January,Gandaki,Tanahun,Urban,Straight,Morning,Minor Injury,Clear,Slippery,Scooter,50,Male
318,2023-10-13,2023,October,Bagmati,Chitwan,Highway,Curve,Night,Minor Injury,Fog,Dry,Microbus,30,Male
649,2024-08-27,2024,August,Sudurpashchim,Kanchanpur,Rural,Straight,Morning,Serious Injury,Rain,Wet,Bus,50,Male
710,2024-10-26,2024,October,Sudurpashchim,Achham,Urban,Curve,Afternoon,Damage Only,Clear,Dry,Motorbike,80,Male
973,2025-06-23,2025,June,Lumbini,Kapilvastu,Urban,Straight,Night,Minor Injury,Clear,Slippery,Car,30,Male
628,2024-08-10,2024,August,Koshi,Morang,Urban,Junction,Afternoon,Damage Only,Fog,Damaged,Car,80,Male
633,2024-08-14,2024,August,Madhesh,Rautahat,Rural,Junction,Night,Serious Injury,Rain,Wet,Bus,30,Male
1172,2026-01-03,2026,January,Lumbini,Dang,Highway,Straight,Afternoon,Minor Injury,Clear,Damaged,Motorbike,80,Male
1107,2025-10-25,2025,October,Bagmati,Chitwan,Rural,Curve,Night,Damage Only,Clear,Damaged,Motorbike,30,Male
796,2025-01-07,2025,January,Gandaki,Gorkha,Feeder,Straight,Morning,Fatal,Clear,Slippery,Motorbike,30,Male
646,2024-08-24,2024,August,Karnali,Kalikot,Urban,Straight,Afternoon,Damage Only,Dusty,Dry,Truck,50,Male
1013,2025-07-26,2025,July,Madhesh,Parsa,Rural,Junction,Morning,Minor Injury,Dusty,Dry,Motorbike,50,Male
557,2024-05-30,2024,May,Koshi,Jhapa,Feeder,Junction,Evening,Damage Only,Clear,Slippery,Jeep,50,Male
682,2024-10-02,2024,October,Sudurpashchim,Kailali,Urban,Straight,Morning,Minor Injury,Clear,Slippery,Motorbike,50,Female
578,2024-06-27,2024,June,Sudurpashchim,Kailali,Rural,Curve,Night,Minor Injury,Clear,Damaged,Bus,30,Male
525,2024-04-29,2024,April,Koshi,Jhapa,Urban,Junction,Morning,Serious Injury,Clear,Damaged,Car,30,Male
1060,2025-09-11,2025,September,Karnali,Jumla,Rural,Straight,Afternoon,Fatal,Clear,Slippery,Truck,30,Male
541,2024-05-16,2024,May,Koshi,Morang,Rural,Junction,Night,Damage Only,Clear,Damaged,Car,30,Male
749,2024-11-28,2024,November,Sudurpashchim,Kanchanpur,Highway,Curve,Afternoon,Damage Only,Clear,Damaged,Motorbike,80,Male
1110,2025-11-01,2025,November,Karnali,Kalikot,Urban,Junction,Evening,Serious Injury,Clear,Wet,Motorbike,30,Male
485,2024-03-22,2024,March,Madhesh,Parsa,Highway,Roundabout,Afternoon,Minor Injury,Clear,Slippery,Motorbike,50,Male
96,2023-03-15,2023,March,Gandaki,Gorkha,Highway,Straight,Night,Minor Injury,Fog,Wet,Motorbike,80,Male
1021,2025-08-02,2025,August,Karnali,Surkhet,Highway,Straight,Morning,Minor Injury,Clear,Wet,Bus,50,Male
564,2024-06-12,2024,June,Lumbini,Banke,Rural,Straight,Morning,Minor Injury,Dusty,Wet,Jeep,50,Male
743,2024-11-21,2024,November,Madhesh,Sarlahi,Urban,Straight,Evening,Minor Injury,Clear,Slippery,Microbus,50,Female
864,2025-03-07,2025,March,Bagmati,Chitwan,Rural,Curve,Night,Fatal,Dusty,Dry,Jeep,50,Male
892,2025-04-03,2025,April,Bagmati,Kathmandu,Feeder,Junction,Morning,Minor Injury,Rain,Wet,Truck,80,Male
1039,2025-08-22,2025,August,Lumbini,Kapilvastu,Highway,Straight,Morning,Minor Injury,Clear,Damaged,Car,30,Female
207,2023-07-01,2023,July,Bagmati,Bhaktapur,Urban,Straight,Evening,Damage Only,Clear,Wet,Motorbike,30,Male
393,2023-12-23,2023,December,Bagmati,Kathmandu,Highway,Straight,Morning,Minor Injury,Clear,Dry,Motorbike,50,Male
795,2025-01-06,2025,January,Karnali,Dailekh,Highway,Straight,Afternoon,Minor Injury,Fog,Slippery,Motorbike,50,Female
871,2025-03-10,2025,March,Bagmati,Kathmandu,Rural,Straight,Evening,Serious Injury,Rain,Wet,Motorbike,50,Male
398,2023-12-28,2023,December,Sudurpashchim,Achham,Highway,Straight,Afternoon,Damage Only,Clear,Damaged,Car,80,Male
767,2024-12-10,2024,December,Gandaki,Lamjung,Rural,Straight,Night,Minor Injury,Clear,Dry,Motorbike,50,Male
1100,2025-10-15,2025,October,Bagmati,Bhaktapur,Rural,Junction,Night,Minor Injury,Fog,Wet,Microbus,80,Male
1029,2025-08-10,2025,August,Koshi,Morang,Highway,Straight,Night,Serious Injury,Clear,Dry,Motorbike,50,Male
643,2024-08-22,2024,August,Sudurpashchim,Kanchanpur,Urban,Straight,Evening,Serious Injury,Dusty,Damaged,Car,30,Male
